movie_id,title,genre,budget,production_house,release_year,duration_mins,language,imdb_rating,popularity_score
2022,Enjoy Move,Drama,17544930,Legendary,2022,115,Tamil,8.5,97
2023,Better Better,Sci-Fi,4931434,MGM Studios,2009,136,Korean,6.3,12
2024,Wall Easy,Comedy,277356365,Sony Pictures,2021,88,Hindi,6.6,36
2025,Throughout Stuff,Action,154012051,Walt Disney,2009,143,Hindi,5.5,70
2026,Government Day,Comedy,104358606,Paramount Pictures,2001,120,Hindi,8.7,18
2027,Animal Hand,Romance,175369195,Walt Disney,2021,161,Spanish,4.8,23
2028,Really Bag,Horror,41852272,Walt Disney,2000,162,Tamil,6.1,41
2029,Check Official,Romance,98301731,MGM Studios,2018,102,English,7.7,23
2030,Decide Image,Thriller,258850995,Sony Pictures,2022,128,Korean,7.4,55
2031,People Two,Drama,91130400,MGM Studios,2011,109,Tamil,7.2,12
2032,Those Experience,Romance,50856601,Walt Disney,2020,149,Tamil,7.5,3
2033,Suddenly Run,Thriller,165037552,Legendary,2008,163,French,8.8,38
2034,Before Business,Action,204230714,Sony Pictures,2021,102,Spanish,8.2,35
2035,Former World,Horror,103711702,Warner Bros,2025,118,French,7.1,78
2036,Value Increase,Thriller,128845060,Marvel Studios,2006,140,Hindi,5.0,95
2037,Wish Far,Horror,235172348,MGM Studios,2008,173,English,7.0,100
2038,Anything Work,Sci-Fi,155602776,Legendary,2009,111,French,7.3,50
2039,Have Be,Drama,298686907,DC,2010,82,Korean,5.8,44
2040,I Impact,Action,187506873,Legendary,2024,151,French,9.0,67
2041,Show Republican,Sci-Fi,147017826,Paramount Pictures,2020,81,Tamil,7.3,78
2042,A Several,Horror,153138067,DC,2006,121,Spanish,5.0,61
2043,Miss For,Horror,177167381,Universal Studios,2008,138,English,8.5,67
2044,Thousand Throughout,Thriller,3432144,Universal Studios,2024,155,Spanish,6.2,18
2045,Entire Smile,Documentary,114959727,Marvel Studios,2009,174,French,7.6,52
2046,Toward Recently,Horror,278210505,Sony Pictures,2013,137,Spanish,7.2,75
2047,Different Notice,Romance,246342034,Universal Studios,2013,169,English,6.8,83
2048,Throughout Also,Action,233588730,MGM Studios,2001,90,Hindi,7.6,11
2049,Tell Kitchen,Comedy,15128760,Warner Bros,2025,147,Hindi,8.5,92
2050,Institution Necessary,Documentary,56098540,DC,2012,141,Hindi,6.6,94
2051,Here Old,Sci-Fi,1027658,DC,2002,149,French,7.0,3
2052,Wait Couple,Comedy,207351407,Paramount Pictures,2021,117,Hindi,7.3,93
2053,Wide Official,Drama,110741887,Marvel Studios,2022,106,Hindi,7.6,82
2054,Case Mouth,Horror,278628248,DC,2000,115,Hindi,8.3,3
2055,Then Along,Sci-Fi,220559132,Sony Pictures,2022,153,Tamil,6.9,40
2056,Room Surface,Action,73861124,Marvel Studios,2005,151,Korean,4.9,90
2057,Toward Take,Drama,178775727,Paramount Pictures,2003,118,English,8.7,43
2058,Owner Could,Action,130234203,Lionsgate Films,2010,170,Korean,6.6,23
2059,Eat Hand,Horror,162520030,Lionsgate Films,2025,89,French,6.6,97
2060,Finish Many,Thriller,278724291,Marvel Studios,2018,111,French,6.5,72
2061,Save She,Action,207889978,Warner Bros,2010,145,Hindi,5.6,93
2062,Prepare Red,Comedy,12669245,Walt Disney,2024,98,Korean,7.2,49
2063,Leave Follow,Sci-Fi,46128919,MGM Studios,2020,106,English,8.3,83
2064,Finish Expect,Sci-Fi,80150738,Paramount Pictures,2014,124,Spanish,6.4,61
2065,Section Result,Action,117090222,Sony Pictures,2010,133,Tamil,4.8,25
2066,Three Sort,Horror,116766520,Marvel Studios,2009,167,Hindi,5.6,77
2067,Author Quality,Romance,217340905,Lionsgate Films,2024,156,Korean,8.2,92
2068,Small Yeah,Thriller,125891825,Walt Disney,2017,89,French,9.3,26
2069,Official Sure,Thriller,200063029,Paramount Pictures,2021,133,English,6.9,96
2070,Tree Future,Action,241782954,Warner Bros,2003,137,Hindi,5.9,46
2071,Knowledge Idea,Documentary,248793207,Sony Pictures,2005,166,Korean,9.0,50
2072,Direction Since,Thriller,211675294,Paramount Pictures,2017,120,French,4.7,79
2073,Majority Growth,Documentary,267233179,Marvel Studios,2025,143,Hindi,7.6,88
2074,Forward Trip,Romance,129541394,Marvel Studios,2016,171,Hindi,5.2,46
2075,Stuff Finally,Thriller,240511600,Paramount Pictures,2025,112,English,9.3,31
2076,Name You,Documentary,210000300,Paramount Pictures,2013,151,Korean,5.9,34
2077,System Book,Drama,13094297,Paramount Pictures,2013,139,Hindi,4.9,77
2078,Soldier Answer,Documentary,189297954,Warner Bros,2009,91,English,6.1,61
2079,Sister Along,Thriller,112648171,Universal Studios,2019,155,English,8.4,83
2080,Hour Add,Action,150122990,Universal Studios,2025,132,Hindi,6.5,93
2081,Magazine Positive,Drama,131013037,Marvel Studios,2023,113,Hindi,5.7,43
2082,Central Despite,Horror,197203230,Warner Bros,2010,103,Tamil,8.8,17
2083,Church Form,Horror,231767141,Universal Studios,2020,167,French,8.3,5
2084,Senior Style,Romance,251404674,Universal Studios,2018,174,English,4.9,95
2085,Production Movement,Thriller,166176350,MGM Studios,2024,165,Hindi,8.6,10
2086,Court Less,Comedy,270436298,MGM Studios,2018,174,Korean,8.7,11
2087,Evidence Into,Comedy,295000480,Walt Disney,2021,120,Spanish,5.6,58
2088,Father Fly,Romance,216710986,Sony Pictures,2002,119,French,6.0,58
2089,Appear Behind,Horror,50934044,Lionsgate Films,2020,177,French,6.5,63
2090,Relationship Song,Action,151680408,Paramount Pictures,2023,154,Korean,6.5,84
2091,Still They,Horror,294969084,Legendary,2022,158,English,8.2,92
2092,Once Ask,Drama,199030262,Sony Pictures,2010,156,Spanish,6.4,68
2093,International Fine,Comedy,149297909,Legendary,2022,109,French,5.7,94
2094,Year Suggest,Drama,100823529,Paramount Pictures,2013,116,English,6.1,62
2095,Tax As,Thriller,288242001,Sony Pictures,2005,99,English,5.8,46
2096,President Commercial,Comedy,117115222,Walt Disney,2017,129,Korean,4.7,63
2097,We Product,Romance,243164872,Warner Bros,2006,150,Spanish,8.7,33
2098,State Foot,Documentary,269619453,DC,2005,113,Korean,6.0,39
2099,Less Listen,Drama,2429556,Warner Bros,2010,157,Hindi,5.9,3
2100,Individual Child,Drama,122295327,Lionsgate Films,2015,162,Tamil,8.7,11
2101,Official Cup,Horror,223060438,Marvel Studios,2015,141,Hindi,5.0,12
2102,Help Wish,Thriller,197746484,Walt Disney,2016,166,Tamil,4.5,46
2103,Piece Young,Sci-Fi,106009469,Marvel Studios,2013,178,Hindi,7.2,11
2104,Exist Realize,Sci-Fi,113762960,MGM Studios,2016,179,Spanish,6.3,22
2105,Plant Reflect,Comedy,263508055,Lionsgate Films,2019,121,Hindi,8.9,80
2106,Clearly Both,Action,281522820,Marvel Studios,2022,166,English,9.1,71
2107,Role Whom,Horror,178324208,DC,2025,146,English,6.4,45
2108,From College,Drama,116498210,Lionsgate Films,2006,92,Spanish,5.6,69
2109,Site Whose,Comedy,295061190,Universal Studios,2023,87,Tamil,9.3,9
2110,Understand Common,Romance,207791661,Warner Bros,2008,96,French,7.5,23
2111,Still Develop,Romance,85281321,Walt Disney,2022,157,Hindi,7.4,96
2112,Pretty Nature,Thriller,28929161,MGM Studios,2023,93,Tamil,4.8,41
2113,Young Knowledge,Drama,254500725,Warner Bros,2009,91,English,6.0,52
2114,Most Safe,Comedy,106571282,Warner Bros,2002,122,French,6.3,26
2115,Available View,Action,34700355,DC,2007,84,Tamil,4.8,40
2116,Some Space,Romance,6509766,Paramount Pictures,2014,148,English,7.9,13
2117,Avoid Turn,Action,219649857,DC,2019,150,Hindi,7.8,41
2118,Travel Condition,Sci-Fi,246145193,Sony Pictures,2023,170,Korean,5.7,40
2119,Beyond Fill,Sci-Fi,163981035,Walt Disney,2025,151,French,9.4,77
2120,News Treat,Comedy,76891573,Sony Pictures,2019,156,Hindi,6.2,8
2121,Model Agent,Horror,165704493,Walt Disney,2019,173,English,4.6,14
2122,Simply Nothing,Horror,205298377,MGM Studios,2002,82,English,9.0,90
2123,Room Picture,Drama,86919369,Marvel Studios,2004,174,English,6.5,19
2124,Him Meeting,Horror,271291851,Legendary,2004,167,English,7.7,64
2125,Past Difference,Sci-Fi,216880325,Legendary,2020,180,Korean,8.7,73
2126,Reality Federal,Horror,79388844,Universal Studios,2016,104,French,5.9,74
2127,Window Course,Comedy,3084249,Universal Studios,2011,152,Tamil,5.2,82
2128,Performance Produce,Sci-Fi,265288996,Legendary,2024,96,Spanish,7.6,7
2129,Spend West,Thriller,85772264,Legendary,2000,85,French,7.8,35
2130,Simply Say,Sci-Fi,265862994,Legendary,2008,104,Spanish,6.8,16
2131,Nation Really,Drama,188715927,Walt Disney,2009,122,Tamil,9.0,6
2132,Teach Prepare,Sci-Fi,275727394,Universal Studios,2022,98,French,9.2,52
2133,Teacher Style,Action,205066428,Universal Studios,2009,150,English,5.4,24
2134,Specific Expect,Romance,7868576,Sony Pictures,2025,125,Hindi,8.9,34
2135,Approach Future,Documentary,215286326,MGM Studios,2010,85,French,7.4,33
2136,Edge Resource,Comedy,270872367,MGM Studios,2016,122,Korean,6.5,89
2137,Perhaps Former,Romance,110649288,Universal Studios,2003,129,Hindi,7.6,46
2138,War Player,Horror,73229120,Warner Bros,2016,151,Korean,7.2,66
2139,Wait Country,Documentary,205503236,DC,2013,169,Spanish,7.6,31
2140,Tax Man,Comedy,111597334,Sony Pictures,2021,86,Korean,7.7,18
2141,North Reality,Action,48343544,Walt Disney,2025,173,Tamil,7.3,2
2142,Set Wall,Romance,259768772,MGM Studios,2008,165,Korean,9.0,11
2143,Opportunity During,Action,116061667,Lionsgate Films,2000,106,Hindi,5.1,93
2144,But Address,Romance,280739487,MGM Studios,2025,177,Hindi,8.1,72
2145,Top Item,Drama,156611107,Marvel Studios,2002,155,French,8.3,34
2146,Team Within,Documentary,26651491,DC,2007,119,Korean,5.1,31
2147,Little For,Sci-Fi,50915968,Sony Pictures,2015,107,French,4.8,73
2148,Significant Tonight,Sci-Fi,119682120,Legendary,2021,173,Korean,7.0,72
2149,Opportunity Pull,Romance,275090262,Lionsgate Films,2012,160,Spanish,8.2,53
2150,Model Far,Sci-Fi,205009789,Legendary,2018,101,Hindi,8.4,85
2151,Tv Commercial,Drama,86282092,Lionsgate Films,2005,171,Spanish,9.0,98
2152,Next Head,Comedy,283900011,Warner Bros,2004,111,Hindi,5.5,56
2153,Concern History,Sci-Fi,230294298,Lionsgate Films,2023,118,French,9.2,55
2154,Draw Game,Documentary,220850901,Paramount Pictures,2016,82,Spanish,9.2,36
2155,Recently Sometimes,Sci-Fi,297172391,Warner Bros,2015,114,French,5.9,42
2156,Brother Plant,Documentary,180703018,Legendary,2002,109,Hindi,7.7,11
2157,Care There,Documentary,174074950,DC,2021,180,French,6.1,81
2158,Per Only,Drama,271017276,MGM Studios,2015,115,Spanish,8.0,36
2159,Green Evening,Comedy,35558384,Marvel Studios,2016,129,French,8.9,21
2160,Certain Within,Horror,239243337,DC,2024,95,French,7.8,79
2161,Say Character,Documentary,228848436,Marvel Studios,2010,108,Hindi,7.6,46
2162,Ability Development,Sci-Fi,39623287,DC,2024,162,Korean,6.1,15
2163,Condition Community,Horror,237545170,Lionsgate Films,2019,134,Tamil,9.2,2
2164,Product Return,Action,111887950,DC,2023,144,Tamil,4.8,15
2165,Rate House,Horror,103902721,Universal Studios,2002,177,French,6.1,61
2166,Participant Example,Drama,93638123,Marvel Studios,2004,96,Spanish,5.9,70
2167,Somebody Responsibility,Thriller,164911869,MGM Studios,2005,141,Korean,6.6,7
2168,Dream Determine,Romance,235018768,Universal Studios,2002,161,Spanish,9.4,36
2169,Lawyer All,Action,110511614,Warner Bros,2009,150,English,4.9,43
2170,Miss Prevent,Thriller,236489605,Warner Bros,2011,147,Korean,6.5,96
2171,Range Deal,Documentary,57010063,DC,2010,113,Hindi,6.6,3
2172,Learn Study,Sci-Fi,132559359,MGM Studios,2004,130,English,7.6,56
2173,Hand Couple,Documentary,144518202,Sony Pictures,2020,169,Tamil,7.0,7
2174,Article Will,Sci-Fi,111708224,Sony Pictures,2022,118,Spanish,7.4,14
2175,Will Important,Drama,285925774,DC,2013,136,French,7.6,88
2176,Carry Today,Drama,270139577,DC,2023,85,Tamil,9.4,46
2177,Successful Lay,Sci-Fi,117773699,Lionsgate Films,2007,82,French,7.0,44
2178,Return Foot,Sci-Fi,295754234,Legendary,2002,100,Korean,5.4,34
2179,Kind Medical,Thriller,200061271,Sony Pictures,2015,162,Spanish,5.8,96
2180,Board Cause,Horror,2357042,Paramount Pictures,2017,158,English,8.7,44
2181,Own Key,Comedy,54716571,MGM Studios,2016,88,Korean,6.9,48
2182,Represent Though,Comedy,83236133,MGM Studios,2021,168,Hindi,6.0,40
2183,News Difference,Drama,183027809,Warner Bros,2021,92,Korean,9.1,80
2184,Pass Star,Drama,280180106,Warner Bros,2016,179,French,6.2,74
2185,Create Subject,Documentary,147089717,Paramount Pictures,2014,135,Hindi,6.4,41
2186,Coach Former,Action,259454382,Universal Studios,2011,121,Hindi,8.1,34
2187,Population Center,Thriller,165238265,Warner Bros,2024,135,Spanish,6.9,64
2188,Personal Shoulder,Comedy,181541967,Sony Pictures,2025,152,Tamil,9.3,93
2189,Gas Church,Action,143609816,MGM Studios,2001,142,Korean,9.2,89
2190,Remember Size,Thriller,161233505,Walt Disney,2011,106,Hindi,7.5,60
2191,Agency Attorney,Comedy,28355293,Universal Studios,2003,95,Hindi,7.7,60
2192,New Beautiful,Documentary,123791066,Marvel Studios,2019,113,Tamil,7.8,85
2193,Democrat Fund,Romance,289063253,Paramount Pictures,2004,102,Hindi,9.2,60
2194,Image Able,Sci-Fi,216441393,Marvel Studios,2003,108,Hindi,5.9,94
2195,Role Consumer,Documentary,166904176,Walt Disney,2012,148,Hindi,8.9,48
2196,Computer Gas,Documentary,115888589,MGM Studios,2021,120,Tamil,5.7,19
2197,Campaign Bill,Sci-Fi,201188047,DC,2017,82,French,8.2,45
2198,Theory Wait,Documentary,162819266,Paramount Pictures,2011,144,English,7.8,52
2199,Energy Democrat,Action,84421123,Lionsgate Films,2024,113,French,7.7,100
2200,Usually Challenge,Thriller,221409465,Legendary,2007,107,French,8.2,82
2201,Expect Left,Romance,239391941,Universal Studios,2009,82,Korean,5.0,52
2202,Item Strong,Documentary,52548196,Marvel Studios,2023,143,French,7.4,93
2203,Three Ten,Thriller,157146862,Walt Disney,2017,124,French,6.1,44
2204,Pm Billion,Action,279207332,Warner Bros,2015,116,Hindi,8.1,52
2205,Cup End,Action,66853233,Paramount Pictures,2000,104,Spanish,8.6,13
2206,Impact High,Action,42786316,Paramount Pictures,2011,158,French,4.7,6
2207,Term Like,Comedy,236326324,Universal Studios,2012,138,Spanish,8.5,35
2208,Hard Most,Action,263466099,Lionsgate Films,2013,169,Spanish,5.4,68
2209,After Little,Sci-Fi,169478709,Walt Disney,2012,170,Tamil,5.0,47
2210,Cover Maintain,Thriller,296105725,MGM Studios,2013,136,Korean,7.9,46
2211,State Day,Thriller,231014976,Paramount Pictures,2007,127,French,8.5,91
2212,Item Involve,Horror,25414443,Paramount Pictures,2001,138,Tamil,5.2,69
2213,Yes Even,Thriller,146003803,Walt Disney,2006,109,Hindi,8.6,97
2214,Wait Rate,Thriller,4919880,Walt Disney,2008,104,English,7.5,40
2215,Leg Health,Drama,265408333,Marvel Studios,2019,109,Korean,6.5,87
2216,Process Picture,Thriller,169388613,Paramount Pictures,2022,178,French,7.3,57
2217,Whom Successful,Comedy,144897577,Lionsgate Films,2000,105,French,8.3,86
2218,Down Contain,Action,28675473,Paramount Pictures,2021,172,Tamil,8.5,100
2219,Deal Nation,Horror,196827650,Lionsgate Films,2004,129,English,7.1,44
2220,Evidence Bag,Drama,223844676,Warner Bros,2023,140,Spanish,9.2,91
2221,Several List,Comedy,76962111,Lionsgate Films,2024,146,Korean,6.6,75
2222,Author Spend,Comedy,48491950,Legendary,2021,96,Tamil,8.5,22
2223,Word Finally,Comedy,142655585,Legendary,2010,100,Korean,4.9,14
2224,Many Blood,Documentary,294429064,MGM Studios,2025,98,Hindi,8.6,40
2225,Fund Project,Horror,171978998,Paramount Pictures,2008,160,French,5.9,48
2226,Must Minute,Thriller,98100336,DC,2021,120,Hindi,5.9,10
2227,Rich Building,Comedy,280587290,Walt Disney,2025,178,French,7.2,98
2228,Few Affect,Sci-Fi,46810158,Warner Bros,2012,137,Tamil,7.1,3
2229,Successful Deep,Sci-Fi,78515830,Universal Studios,2006,150,French,7.7,13
2230,Particularly Visit,Thriller,239670880,Sony Pictures,2016,118,English,7.2,36
2231,Know Fast,Documentary,44095265,Marvel Studios,2012,165,Tamil,5.3,10
2232,Section What,Romance,281368783,Warner Bros,2006,111,Hindi,5.8,8
2233,Hospital Opportunity,Comedy,60749494,Legendary,2014,101,Spanish,5.5,50
2234,Prepare Pick,Action,106009304,Universal Studios,2016,141,Korean,9.1,60
2235,Imagine Rock,Documentary,25808738,MGM Studios,2000,133,French,7.8,56
2236,Drive Air,Comedy,292769521,Warner Bros,2024,139,Korean,5.2,78
2237,Cold Mouth,Sci-Fi,2387086,Paramount Pictures,2013,163,Korean,7.9,9
2238,Contain Similar,Horror,100611982,Walt Disney,2015,98,English,5.9,68
2239,Language Perform,Horror,27481552,Marvel Studios,2003,144,Korean,8.6,29
2240,Prove Manager,Action,122433871,Legendary,2012,118,French,6.1,52
2241,Light Look,Romance,231532223,Paramount Pictures,2009,93,Spanish,7.6,52
2242,Create Network,Action,174356303,Warner Bros,2019,167,English,6.4,33
2243,Worker Street,Action,262210639,Universal Studios,2007,118,Tamil,6.2,85
2244,Western Thank,Comedy,242929370,Universal Studios,2003,150,English,8.2,48
2245,Keep Question,Comedy,101839503,Sony Pictures,2017,98,Spanish,6.5,2
2246,Table Father,Documentary,149859279,Legendary,2003,122,Tamil,4.8,32
2247,Cause Card,Horror,75381959,DC,2005,131,English,5.2,15
2248,Member Common,Horror,14466830,Lionsgate Films,2022,145,Korean,6.3,36
2249,Quite Machine,Action,77001888,MGM Studios,2007,105,Hindi,7.2,97
2250,Idea More,Romance,104145858,MGM Studios,2020,90,English,6.5,58
2251,Again Opportunity,Thriller,176165632,Walt Disney,2015,119,Hindi,9.1,49
2252,True Team,Thriller,186306985,Walt Disney,2000,100,French,4.9,7
2253,Else Respond,Comedy,81821525,Lionsgate Films,2007,104,English,7.4,48
2254,Either Executive,Documentary,7407254,Warner Bros,2010,177,Spanish,6.8,64
2255,Moment As,Documentary,44725938,Paramount Pictures,2022,83,Tamil,4.7,53
2256,Produce Know,Documentary,31593015,MGM Studios,2009,89,Tamil,5.8,90
2257,Collection Billion,Horror,3583806,DC,2002,130,Hindi,7.2,30
2258,Until Story,Sci-Fi,113116847,Warner Bros,2014,129,Spanish,5.8,97
2259,Use Wide,Documentary,217741137,Paramount Pictures,2014,165,Korean,8.8,2
2260,Find Hotel,Horror,151224704,Warner Bros,2009,121,French,8.7,76
2261,Stand Community,Documentary,126186393,Walt Disney,2020,177,Korean,8.3,6
2262,Economy Tell,Thriller,122224528,Legendary,2008,154,Korean,8.2,93
2263,Fight Simply,Documentary,179955712,Paramount Pictures,2008,123,English,8.4,39
2264,Wish Century,Romance,287328978,Universal Studios,2018,118,French,8.9,57
2265,Thousand For,Thriller,63850213,Lionsgate Films,2002,124,Korean,4.6,44
2266,Over Position,Romance,88079354,Paramount Pictures,2001,138,Spanish,8.4,75
2267,Along Me,Sci-Fi,161468516,Paramount Pictures,2013,95,English,5.0,62
2268,Small West,Documentary,211563296,Marvel Studios,2014,126,Hindi,7.9,45
2269,Agent Design,Horror,184298734,Paramount Pictures,2004,145,Spanish,8.5,20
2270,Item Sea,Drama,208984411,MGM Studios,2006,117,Spanish,6.2,88
2271,Less While,Action,110101581,MGM Studios,2000,157,Spanish,5.8,88
2272,Production Well,Horror,284695864,DC,2023,133,English,8.7,49
2273,Nothing Last,Drama,219894951,Walt Disney,2006,146,Tamil,9.2,71
2274,Animal Start,Documentary,19130136,MGM Studios,2024,136,Korean,9.0,57
2275,Box Show,Sci-Fi,252463563,Universal Studios,2024,163,Tamil,7.3,53
2276,Republican After,Drama,202996884,Warner Bros,2015,139,Spanish,5.4,96
2277,Enjoy No,Documentary,38451623,Walt Disney,2001,136,Tamil,9.4,16
2278,Happen Population,Drama,298372066,MGM Studios,2013,102,Tamil,7.8,5
2279,Not Quite,Horror,290716585,Legendary,2009,105,Tamil,5.7,88
2280,Animal Professional,Thriller,28855944,Legendary,2006,158,Spanish,9.1,33
2281,Hot Network,Romance,204519831,Universal Studios,2025,131,French,8.9,49
2282,Meeting Tv,Romance,122636576,Universal Studios,2012,158,Hindi,7.8,25
2283,Network Congress,Sci-Fi,235959421,Lionsgate Films,2012,121,Tamil,7.5,12
2284,Table Art,Drama,272575244,DC,2007,141,French,8.7,5
2285,Fire Turn,Horror,143217690,Marvel Studios,2016,151,Hindi,5.9,62
2286,Building Low,Sci-Fi,132752918,Walt Disney,2003,154,French,8.3,67
2287,Likely Skin,Action,138398726,Legendary,2011,124,Hindi,9.0,68
2288,Read Table,Action,174937306,Warner Bros,2014,132,Hindi,9.4,47
2289,Administration Election,Sci-Fi,17032889,Paramount Pictures,2017,134,Spanish,7.2,58
2290,Believe Son,Horror,15717255,Legendary,2001,109,French,7.5,17
2291,Only Through,Drama,66682552,Warner Bros,2002,141,English,9.0,12
2292,Include Light,Sci-Fi,216437571,Sony Pictures,2006,155,Spanish,7.8,70
2293,Coach Base,Documentary,282579916,Paramount Pictures,2005,146,Korean,5.5,90
2294,Significant Should,Comedy,136075808,Legendary,2025,119,Spanish,6.3,53
2295,Provide Factor,Drama,61720253,Paramount Pictures,2021,153,Korean,6.0,15
2296,People Through,Horror,5478560,Warner Bros,2006,177,Tamil,7.2,65
2297,Imagine Threat,Action,253870164,Universal Studios,2000,121,English,8.0,23
2298,Could Remain,Documentary,168621544,DC,2021,90,Tamil,9.2,19
